lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,strike_slip_rate,dip_slip_rate
132.164,32.3204,-18.674184,132.042,32.3711,-20.0,132.059,32.2472,-18.986016,3.5671782857204652,5.483336184727099
132.22,32.2009,-17.356775,132.164,32.3204,-18.674184,132.059,32.2472,-18.986016,3.8128553141059776,5.627600004491059
131.871,32.142,-20.0,131.837,32.0081,-20.0,132.022,32.0919,-18.232551,4.074319678549123,0.2715312802742842
132.059,32.2472,-18.986016,131.871,32.142,-20.0,132.022,32.0919,-18.232551,3.9939423630750355,2.0740743990076664
133.852,32.7047,-13.91547,133.754,32.7932,-15.117367,133.755,32.6193,-13.729214,-14.24645487382357,41.10187120284327
133.754,32.7932,-15.117367,133.645,32.9201,-16.646874,133.653,32.7646,-15.339046,-14.665704184199743,44.13788344158052
133.645,32.9201,-16.646874,133.754,32.7932,-15.117367,133.812,32.9297,-15.986226,-15.84046509867569,44.80214108647583
133.755,32.6193,-13.729214,133.754,32.7932,-15.117367,133.653,32.7646,-15.339046,-13.929085434574645,42.50270159762283
137.24,34.0818,-13.985009,137.082,34.0909,-15.826419,137.182,33.9507,-12.889355,-18.058611103344766,13.996499864341885
137.082,34.0909,-15.826419,137.24,34.0818,-13.985009,137.211,34.2163,-15.936805,-18.746667838767408,13.751380684283907
132.124,31.3966,-14.047294,131.967,31.3551,-15.662543,132.061,31.2609,-14.125229,3.0208721826697325,-11.445971373710965
131.967,31.3551,-15.662543,132.124,31.3966,-14.047294,131.983,31.4859,-16.093291,3.3639781808116735,-11.317801086696772
132.563,31.8485,-12.088207,132.53,32.0218,-13.710226,132.396,31.947,-14.100346,4.21039042475761,5.414169706607828
132.53,32.0218,-13.710226,132.563,31.8485,-12.088207,132.682,31.9365,-12.238293,3.6714612588628315,7.427410447345594
137.768,34.1366,-11.688929,137.982,34.0931,-10.0,137.931,34.2393,-11.85087,-15.143079259880384,8.044737661797303
137.982,34.0931,-10.0,137.768,34.1366,-11.688929,137.839,34.0261,-10.0,-13.669946652011568,7.423715052726727
134.082,32.5298,-11.365191,134.281,32.572,-10.0,134.192,32.6597,-11.427603,-12.47256623505209,29.81306514693658
134.281,32.572,-10.0,134.082,32.5298,-11.365191,134.199,32.4545,-10.0,-10.45668933918964,26.108639354746806
134.683,33.4049,-15.719672,134.587,33.4952,-17.070333,134.545,33.4017,-15.776014,-24.366486387019854,24.083347935989693
134.683,33.4049,-15.719672,134.773,33.4793,-17.560768,134.587,33.4952,-17.070333,-24.37044897321075,20.99174344689718
132.196,31.1426,-11.984466,132.294,30.969,-10.0,132.346,31.0978,-10.0,1.7721009030194423,-8.394422815248106
132.107,30.9885,-12.312393,132.294,30.969,-10.0,132.196,31.1426,-11.984466,1.3896788310692187,-9.076577787165958
132.658,32.4255,-16.393177,132.457,32.4797,-18.056205,132.472,32.3259,-16.816369,1.0879142315541879,18.8257544888437
132.658,32.4255,-16.393177,132.598,32.5722,-17.685343,132.457,32.4797,-18.056205,0.10330049548077014,21.851375234669995
132.163,31.6407,-14.883318,132.132,31.8219,-15.94573,132.028,31.6954,-16.59902,4.969609943409913,-6.279794482008858
132.315,31.7263,-13.513451,132.132,31.8219,-15.94573,132.163,31.6407,-14.883318,5.055558597997413,-4.926617262269143
138.315,34.7693,-14.932842,138.44,34.8994,-14.186576,138.223,34.9135,-20.0,-11.824966831287018,10.88678161841861
138.315,34.7693,-14.932842,138.502,34.7673,-10.0,138.44,34.8994,-14.186576,-9.355692221169924,9.233519436265624
133.434,32.937,-17.342895,133.645,32.9201,-16.646874,133.541,33.0834,-18.427044,-14.675464996749344,45.929868812505916
131.642,30.655,-18.46582,131.542,30.536,-20.0,131.701,30.5113,-17.5,-0.4228870676259191,-2.8933975138556187
131.642,30.655,-18.46582,131.542,30.673,-20.0,131.542,30.536,-20.0,-0.7475199113267745,-4.278307819349465
134.106,33.436,-18.762972,134.066,33.5271,-20.0,133.95,33.4317,-20.0,-17.87049644078134,37.907553360126755
134.106,33.436,-18.762972,134.08,33.3015,-17.679635,134.262,33.4192,-17.202634,-20.08850347152942,37.99021612735296
134.08,33.3015,-17.679635,134.106,33.436,-18.762972,133.95,33.4317,-20.0,-19.077651908381615,39.60141541232951
133.32,33.0476,-18.497246,133.434,32.937,-17.342895,133.541,33.0834,-18.427044,-13.835915706613982,45.55742557574453
138.039,34.6594,-16.845046,138.182,34.6952,-15.928924,138.089,34.8329,-20.0,-19.14908932518215,13.452195188825595
138.315,34.7693,-14.932842,138.182,34.6952,-15.928924,138.281,34.611,-13.105792,-15.339124844536322,12.442199274489365
137.378,34.3014,-15.775949,137.239,34.3486,-17.208207,137.211,34.2163,-15.936805,-21.028707135392754,12.064620904439447
137.239,34.3486,-17.208207,137.378,34.3014,-15.775949,137.302,34.4648,-18.014998,-21.965663723100267,11.428838069891317
137.239,34.3486,-17.208207,137.119,34.3524,-18.216746,137.211,34.2163,-15.936805,-20.273585186233888,12.728195731043618
131.893,31.638,-17.835995,131.82,31.5322,-18.198613,131.983,31.4859,-16.093291,3.620962926702914,-10.296240365870661
131.82,31.5322,-18.198613,131.893,31.638,-17.835995,131.698,31.6146,-20.0,3.3589116411567064,-9.699752899720565
131.82,31.5322,-18.198613,131.8,31.3999,-17.841715,131.983,31.4859,-16.093291,3.126534853671691,-11.257795239289525
132.145,31.5153,-14.457734,132.246,31.4522,-13.051412,132.289,31.5648,-13.182947,4.479475100855917,-8.54447874021727
132.246,31.4522,-13.051412,132.386,31.4617,-11.655429,132.289,31.5648,-13.182947,4.405302696420027,-7.854569598500431
133.9,32.4828,-11.937515,133.911,32.6011,-12.795455,133.755,32.6193,-13.729214,-11.733514276241044,35.1224965122527
133.911,32.6011,-12.795455,133.852,32.7047,-13.91547,133.755,32.6193,-13.729214,-13.3568570372145,38.28125596104762
137.083,33.8575,-12.499958,136.952,33.7989,-12.767347,137.112,33.7263,-10.0,-15.756823468918384,15.41953113801805
133.177,32.7302,-16.541511,133.017,32.7495,-17.300998,133.056,32.6268,-16.222422,-7.593503119240019,38.37233603862043
133.017,32.7495,-17.300998,132.904,32.7091,-17.479152,133.056,32.6268,-16.222422,-6.396672745816613,36.56218547850242
132.216,32.0292,-16.21827,132.358,32.105,-15.577796,132.22,32.2009,-17.356775,4.3073260878986765,5.122596332928505
132.358,32.105,-15.577796,132.369,32.2285,-16.45723,132.22,32.2009,-17.356775,3.825766731420959,8.155774481803759
134.041,32.6958,-12.895156,133.934,32.8076,-14.409475,133.852,32.7047,-13.91547,-15.244694053523947,40.35011842213689
138.193,34.4828,-12.420108,138.128,34.5738,-14.473681,138.014,34.5067,-14.557699,-17.617170864380856,12.302912173160486
138.128,34.5738,-14.473681,138.193,34.4828,-12.420108,138.281,34.611,-13.105792,-15.908058349207655,12.221390941796924
138.128,34.5738,-14.473681,138.039,34.6594,-16.845046,138.014,34.5067,-14.557699,-19.683439014396043,12.981543299370806
133.32,33.0476,-18.497246,133.233,32.8962,-17.562142,133.434,32.937,-17.342895,-12.781362145331126,44.77872947246584
133.233,32.8962,-17.562142,133.32,33.0476,-18.497246,133.135,33.0228,-18.891091,-11.849236485203257,43.84135023263707
133.32,33.0476,-18.497246,133.222,33.1281,-19.370993,133.135,33.0228,-18.891091,-11.950659774165427,43.74065618031325
132.246,31.4522,-13.051412,132.124,31.3966,-14.047294,132.268,31.3245,-12.073257,3.8296070652489194,-9.716276672855173
132.124,31.3966,-14.047294,132.246,31.4522,-13.051412,132.145,31.5153,-14.457734,4.143114398136266,-9.647204528049528
132.386,31.4617,-11.655429,132.246,31.4522,-13.051412,132.268,31.3245,-12.073257,4.040729246329224,-8.509310160562922
131.701,30.5113,-17.5,131.798,30.6746,-16.077252,131.642,30.655,-18.46582,-0.46698964091874995,-4.255584678635193
131.798,30.6746,-16.077252,131.701,30.5113,-17.5,131.898,30.5495,-14.504769,-0.3157421566455201,-3.6017747980196093
133.852,32.7047,-13.91547,133.911,32.6011,-12.795455,134.041,32.6958,-12.895156,-13.940389589101615,38.07227222466976
134.082,32.5298,-11.365191,133.911,32.6011,-12.795455,133.9,32.4828,-11.937515,-11.592627099645911,33.14002271370125
137.398,34.1419,-13.777452,137.211,34.2163,-15.936805,137.24,34.0818,-13.985009,-19.39053943693328,12.735934416623838
137.211,34.2163,-15.936805,137.398,34.1419,-13.777452,137.378,34.3014,-15.775949,-20.559540911516876,11.985094090501125
131.698,31.6146,-20.0,131.649,31.4842,-20.0,131.82,31.5322,-18.198613,2.7851103286206556,-10.472313424526511
131.649,31.4842,-20.0,131.8,31.3999,-17.841715,131.82,31.5322,-18.198613,2.6776964110110946,-11.252334593008023
131.71,31.0115,-17.647805,131.897,30.9533,-14.901007,131.834,31.1141,-16.187104,0.22439031557832045,-11.086608994095595
133.373,32.1065,-10.989646,133.408,32.0,-10.0,133.55,32.0635,-10.0,-2.4088195328158255,17.747354691919284
133.176,32.1805,-12.289743,133.373,32.1065,-10.989646,133.354,32.283,-12.433658,-3.062439407433912,23.560249965436093
133.06,32.8838,-18.154537,133.017,32.7495,-17.300998,133.177,32.7302,-16.541511,-8.501461396243283,39.76520675032335
133.017,32.7495,-17.300998,133.06,32.8838,-18.154537,132.863,32.8705,-18.832698,-7.642537901702738,38.42007436752445
132.904,32.7091,-17.479152,133.017,32.7495,-17.300998,132.863,32.8705,-18.832698,-6.326386072405587,36.331023059279886
132.396,31.947,-14.100346,132.358,32.105,-15.577796,132.216,32.0292,-16.21827,4.499571443809624,4.305235872090263
132.53,32.0218,-13.710226,132.358,32.105,-15.577796,132.396,31.947,-14.100346,4.154299999878857,6.351175862386236
132.369,32.2285,-16.45723,132.358,32.105,-15.577796,132.538,32.1642,-15.005315,3.4880696400297184,10.048021431860024
132.358,32.105,-15.577796,132.53,32.0218,-13.710226,132.538,32.1642,-15.005315,3.5953129264683987,9.329263445122887
134.603,33.297,-14.066833,134.803,33.2729,-14.034464,134.683,33.4049,-15.719672,-25.249753420450055,24.150710485922644
134.803,33.2729,-14.034464,134.603,33.297,-14.066833,134.689,33.18,-12.114489,-24.891285323071738,25.45549459505921
132.315,32.4376,-18.534186,132.276,32.3334,-17.947558,132.472,32.3259,-16.816369,2.5318720768512106,13.054641131301501
132.276,32.3334,-17.947558,132.315,32.4376,-18.534186,132.146,32.4763,-20.0,2.670341126404872,11.445672234249836
132.276,32.3334,-17.947558,132.369,32.2285,-16.45723,132.472,32.3259,-16.816369,3.0302562908397936,11.665433111532238
132.369,32.2285,-16.45723,132.276,32.3334,-17.947558,132.22,32.2009,-17.356775,3.5252955878459105,9.253180996008373
132.276,32.3334,-17.947558,132.164,32.3204,-18.674184,132.22,32.2009,-17.356775,3.5713757410880658,7.873554515278755
132.164,32.3204,-18.674184,132.276,32.3334,-17.947558,132.146,32.4763,-20.0,3.2242218086238377,8.700509427763723
133.934,32.8076,-14.409475,133.989,32.9493,-15.194962,133.812,32.9297,-15.986226,-17.12919673836638,43.7070050399088
137.112,33.7263,-10.0,137.246,33.804,-10.0,137.083,33.8575,-12.499958,-15.490738681502682,14.473921381053978
137.246,33.804,-10.0,137.182,33.9507,-12.889355,137.083,33.8575,-12.499958,-16.02643101241981,14.304137709948524
137.679,34.4011,-15.300526,137.702,34.5845,-17.660779,137.539,34.4786,-17.062696,-24.45969151782003,10.27543330450117
137.702,34.5845,-17.660779,137.679,34.4011,-15.300526,137.835,34.5052,-15.69348,-23.769181473250338,10.754969861557695
133.754,32.7932,-15.117367,133.852,32.7047,-13.91547,133.934,32.8076,-14.409475,-15.276166864607486,41.92571198904462
133.812,32.9297,-15.986226,133.754,32.7932,-15.117367,133.934,32.8076,-14.409475,-16.152059418537753,43.70109474097808
133.265,31.9387,-10.0,133.408,32.0,-10.0,133.373,32.1065,-10.989646,-1.6956233109127359,16.46773692468946
134.422,33.5044,-17.555409,134.34,33.6603,-20.0,134.241,33.5544,-18.87793,-19.115111345851993,28.619339788176834
134.34,33.6603,-20.0,134.422,33.5044,-17.555409,134.53,33.5974,-18.750469,-19.638561680281743,24.078881195762662
137.511,34.3616,-15.7083,137.423,34.424,-16.915155,137.378,34.3014,-15.775949,-23.452433469175062,10.426056134320929
137.423,34.424,-16.915155,137.511,34.3616,-15.7083,137.539,34.4786,-17.062696,-24.131293160079807,10.157394328958508
137.423,34.424,-16.915155,137.302,34.4648,-18.014998,137.378,34.3014,-15.775949,-23.222465788766513,10.627115551783863
134.461,33.1848,-13.130979,134.289,33.0774,-13.637966,134.457,33.0466,-11.691735,-21.697071891078963,34.821258547462214
134.289,33.0774,-13.637966,134.461,33.1848,-13.130979,134.257,33.238,-15.450852,-21.964418051518216,36.26364946900922
134.226,32.7995,-12.027112,134.08,32.8244,-13.556095,134.041,32.6958,-12.895156,-16.39682767961664,38.334305502999
134.08,32.8244,-13.556095,133.934,32.8076,-14.409475,134.041,32.6958,-12.895156,-16.348616455042375,40.447953465855015
137.044,34.4725,-20.0,137.165,34.4514,-18.774448,137.157,34.5688,-20.0,-20.1187672337694,11.562991394663495
137.165,34.4514,-18.774448,137.302,34.4648,-18.014998,137.157,34.5688,-20.0,-21.275512445943438,11.083951943829579
137.165,34.4514,-18.774448,137.044,34.4725,-20.0,137.119,34.3524,-18.216746,-19.7191180443388,12.398160072899445
137.165,34.4514,-18.774448,137.239,34.3486,-17.208207,137.302,34.4648,-18.014998,-21.33050042326468,11.595105804156987
137.119,34.3524,-18.216746,137.239,34.3486,-17.208207,137.165,34.4514,-18.774448,-20.506128737613004,12.260271510419297
137.423,34.424,-16.915155,137.433,34.535,-18.352182,137.302,34.4648,-18.014998,-23.842760126640393,10.090185127898746
137.539,34.4786,-17.062696,137.433,34.535,-18.352182,137.423,34.424,-16.915155,-24.452178823645582,9.96051026514236
136.397,33.8764,-20.0,136.643,33.8133,-16.33655,136.529,33.9581,-20.0,-16.61430261585346,18.4662417137685
136.397,33.8764,-20.0,136.526,33.693,-15.534514,136.643,33.8133,-16.33655,-17.360932384963554,18.919868196157083
136.361,33.6825,-17.109188,136.397,33.8764,-20.0,136.261,33.7994,-20.0,-17.875359313340294,18.587037792004168
136.397,33.8764,-20.0,136.361,33.6825,-17.109188,136.526,33.693,-15.534514,-17.997122934711395,19.089137748322475
134.08,33.3015,-17.679635,134.086,33.1228,-15.910359,134.257,33.238,-15.450852,-20.664846554831616,40.0815631380336
134.086,33.1228,-15.910359,134.08,33.3015,-17.679635,133.943,33.2582,-18.237941,-19.604551613809484,42.36548314054722
132.983,32.2296,-13.402038,132.803,32.2966,-14.732303,132.863,32.1454,-13.3535,-0.08908003092226124,20.9741071411099
132.803,32.2966,-14.732303,132.983,32.2296,-13.402038,132.952,32.3599,-14.550559,-1.2129534829990227,24.32301127217818
132.538,32.1642,-15.005315,132.635,32.2741,-15.46553,132.472,32.3259,-16.816369,2.048203844770837,15.911894175831007
132.369,32.2285,-16.45723,132.538,32.1642,-15.005315,132.472,32.3259,-16.816369,2.898937607063309,12.582292709119244
134.041,32.6958,-12.895156,134.082,32.5298,-11.365191,134.192,32.6597,-11.427603,-13.547053139428593,33.383742008374554
134.082,32.5298,-11.365191,134.041,32.6958,-12.895156,133.911,32.6011,-12.795455,-13.070146350595163,35.03293147356421
135.936,33.2661,-13.15186,135.884,33.0796,-10.0,136.031,33.1379,-10.0,-17.503243480660604,13.933495002357079
135.884,33.0796,-10.0,135.936,33.2661,-13.15186,135.765,33.169,-12.407824,-18.93245669230764,13.920953390032999
131.937,31.7966,-18.044577,131.893,31.638,-17.835995,132.028,31.6954,-16.59902,4.597565562713695,-7.089969638763826
131.893,31.638,-17.835995,131.937,31.7966,-18.044577,131.746,31.7454,-20.0,4.144532062377223,-6.869262972304492
134.082,32.5298,-11.365191,134.084,32.3596,-10.0,134.199,32.4545,-10.0,-9.364299531690513,25.48199651447606
133.9,32.4828,-11.937515,134.084,32.3596,-10.0,134.082,32.5298,-11.365191,-9.859469025708968,28.8011225256945
134.084,32.3596,-10.0,133.9,32.4828,-11.937515,133.886,32.3418,-10.918634,-8.531130751543905,27.386801127652433
138.462,34.6355,-10.0,138.315,34.7693,-14.932842,138.281,34.611,-13.105792,-11.696800376277682,10.473763145331334
138.315,34.7693,-14.932842,138.462,34.6355,-10.0,138.502,34.7673,-10.0,-8.979945729256084,8.740314783284884
132.346,31.0978,-10.0,132.408,31.2235,-10.0,132.196,31.1426,-11.984466,2.2629369433982474,-8.367913555471588
131.998,31.9448,-17.914721,132.216,32.0292,-16.21827,132.022,32.0919,-18.232551,4.634342895167734,0.17220234551366254
132.196,31.1426,-11.984466,132.268,31.3245,-12.073257,132.061,31.2609,-14.125229,2.656362114677802,-10.2977205707754
132.268,31.3245,-12.073257,132.196,31.1426,-11.984466,132.408,31.2235,-10.0,2.7290224672057164,-8.969990450991425
132.22,32.2009,-17.356775,132.022,32.0919,-18.232551,132.216,32.0292,-16.21827,4.422291415277251,2.921634335959534
132.022,32.0919,-18.232551,132.22,32.2009,-17.356775,132.059,32.2472,-18.986016,4.136637030378185,3.5273702499263315
138.089,34.8329,-20.0,138.315,34.7693,-14.932842,138.223,34.9135,-20.0,-14.942864821834009,12.29715374785419
138.315,34.7693,-14.932842,138.089,34.8329,-20.0,138.182,34.6952,-15.928924,-16.723445699298303,12.997653910349293
135.12,33.3302,-17.079232,134.906,33.4028,-16.896142,135.004,33.2412,-14.391749,-25.8380581261531,16.956362603424623
134.906,33.4028,-16.896142,135.12,33.3302,-17.079232,135.06,33.4789,-20.0,-25.663942198923934,15.156833897169886
134.289,33.0774,-13.637966,134.086,33.1228,-15.910359,134.165,32.9551,-13.789306,-19.982186067646055,39.79199140379008
134.086,33.1228,-15.910359,134.289,33.0774,-13.637966,134.257,33.238,-15.450852,-20.965673819792173,38.99387716371146
133.012,32.0854,-12.19473,133.176,32.1805,-12.289743,132.983,32.2296,-13.402038,-1.0267010063980644,21.230251123071863
133.176,32.1805,-12.289743,133.012,32.0854,-12.19473,133.149,32.0212,-11.104801,-0.8368414514431635,19.10903508514667
132.457,32.4797,-18.056205,132.257,32.5662,-20.0,132.315,32.4376,-18.534186,1.5809655216919758,15.723192365641514
132.257,32.5662,-20.0,132.457,32.4797,-18.056205,132.448,32.6127,-18.895275,0.7364875147781902,18.591363083903442
132.863,32.8705,-18.832698,132.932,33.0631,-20.0,132.794,32.9899,-20.0,-6.652732526019758,35.86411201063031
133.755,32.6193,-13.729214,133.551,32.5104,-13.483244,133.744,32.4335,-12.277105,-9.792576293802512,35.04311786650365
132.242,30.84,-10.0,132.08,30.7086,-11.866502,132.206,30.7076,-10.0,0.16507444301774754,-6.008029183105394
132.08,30.7086,-11.866502,132.242,30.84,-10.0,132.044,30.8456,-12.615146,0.24989662457609763,-7.417904841424755
137.383,33.8785,-10.0,137.182,33.9507,-12.889355,137.246,33.804,-10.0,-15.735884631172754,12.965303017120867
137.182,33.9507,-12.889355,137.383,33.8785,-10.0,137.377,34.0106,-12.026281,-16.52350638149254,12.376492146021285
134.906,33.4028,-16.896142,134.683,33.4049,-15.719672,134.803,33.2729,-14.034464,-25.486045093602115,21.176585929812333
134.683,33.4049,-15.719672,134.906,33.4028,-16.896142,134.773,33.4793,-17.560768,-24.970878992911157,19.736926665315615
133.55,32.0635,-10.0,133.545,32.2006,-11.122311,133.373,32.1065,-10.989646,-3.5669717032317845,21.176754847631074
133.545,32.2006,-11.122311,133.354,32.283,-12.433658,133.373,32.1065,-10.989646,-4.083091083185842,24.21736325383661
134.461,33.1848,-13.130979,134.627,33.022,-10.0,134.689,33.18,-12.114489,-23.1955625066841,29.195827538368622
134.461,33.1848,-13.130979,134.457,33.0466,-11.691735,134.627,33.022,-10.0,-22.107826054213866,32.01624920334861
134.603,33.297,-14.066833,134.461,33.1848,-13.130979,134.689,33.18,-12.114489,-24.18095810400184,28.54435781103692
134.423,33.3468,-15.376691,134.461,33.1848,-13.130979,134.603,33.297,-14.066833,-23.943008605465494,30.584235727701127
134.423,33.3468,-15.376691,134.257,33.238,-15.450852,134.461,33.1848,-13.130979,-22.86672218146044,34.20776653098282
132.268,31.3245,-12.073257,132.486,31.342,-10.0,132.386,31.4617,-11.655429,3.770656165421493,-7.630713900573035
132.486,31.342,-10.0,132.268,31.3245,-12.073257,132.408,31.2235,-10.0,3.199765634420066,-7.90739403262179
138.326,34.996,-20.0,138.557,35.035,-10.0,138.404,35.1162,-20.0,-7.609623901426938,8.187419000245388
138.557,35.035,-10.0,138.326,34.996,-20.0,138.44,34.8994,-14.186576,-8.317562427381718,8.761876599542946
134.08,32.8244,-13.556095,134.165,32.9551,-13.789306,133.989,32.9493,-15.194962,-18.02514494045673,41.24504655381428
134.165,32.9551,-13.789306,134.08,32.8244,-13.556095,134.226,32.7995,-12.027112,-17.706923616916114,39.13044925291159
133.934,32.8076,-14.409475,134.08,32.8244,-13.556095,133.989,32.9493,-15.194962,-17.23095051155024,42.02702915773672
138.128,34.5738,-14.473681,138.182,34.6952,-15.928924,138.039,34.6594,-16.845046,-18.831509050755123,13.372189279799922
138.281,34.611,-13.105792,138.182,34.6952,-15.928924,138.128,34.5738,-14.473681,-16.912001189206784,12.956747681172885
136.702,33.9679,-18.002875,136.945,33.975,-15.87809,136.786,34.1244,-20.0,-16.287963195484338,17.296578854315527
136.945,33.975,-15.87809,136.702,33.9679,-18.002875,136.809,33.8597,-15.20278,-16.42565389417129,17.627036013213385
132.216,32.0292,-16.21827,132.132,31.8219,-15.94573,132.293,31.8755,-14.546634,5.009358736281093,-0.8170415277833047
132.216,32.0292,-16.21827,131.998,31.9448,-17.914721,132.132,31.8219,-15.94573,4.882797710035476,-1.557520616146654
137.182,33.9507,-12.889355,136.945,33.975,-15.87809,137.083,33.8575,-12.499958,-16.649593476321776,15.227132155286938
136.945,33.975,-15.87809,137.182,33.9507,-12.889355,137.082,34.0909,-15.826419,-17.40265180662898,15.071810363683916
131.897,30.9533,-14.901007,131.719,30.8236,-17.365648,131.909,30.7769,-14.485145,-0.20143047057781693,-8.621138581910833
131.897,30.9533,-14.901007,131.71,31.0115,-17.647805,131.719,30.8236,-17.365648,-0.23490374213528842,-9.87180802856144
133.812,32.9297,-15.986226,133.889,33.0871,-16.982994,133.714,33.0642,-17.528012,-17.38671533151409,45.81015410505023
133.889,33.0871,-16.982994,133.812,32.9297,-15.986226,133.989,32.9493,-15.194962,-17.79321012531921,44.69264344252796
135.705,33.5361,-20.0,135.749,33.3376,-15.702743,135.886,33.4289,-16.781921,-22.881241395085567,15.36435030147461
135.749,33.3376,-15.702743,135.705,33.5361,-20.0,135.578,33.4038,-17.829717,-23.62960230252784,14.40343193117598
132.932,33.0631,-20.0,133.06,32.8838,-18.154537,133.135,33.0228,-18.891091,-9.434211911491495,40.635096691133995
133.06,32.8838,-18.154537,132.932,33.0631,-20.0,132.863,32.8705,-18.832698,-7.961586972288444,38.52521990427415
132.107,30.9885,-12.312393,132.242,30.84,-10.0,132.294,30.969,-10.0,0.9660158161817849,-8.22621854448808
132.242,30.84,-10.0,132.107,30.9885,-12.312393,132.044,30.8456,-12.615146,0.5647934889612243,-8.411143385895768
134.423,33.3468,-15.376691,134.422,33.5044,-17.555409,134.262,33.4192,-17.202634,-22.226710174434373,32.296323462038465
134.422,33.5044,-17.555409,134.423,33.3468,-15.376691,134.545,33.4017,-15.776014,-23.46452066404406,28.881711872217004
136.945,33.975,-15.87809,136.952,33.7989,-12.767347,137.083,33.8575,-12.499958,-16.331388400145762,16.029523427260486
136.952,33.7989,-12.767347,136.945,33.975,-15.87809,136.809,33.8597,-15.20278,-16.40700791759236,17.13270309805348
131.998,31.9448,-17.914721,131.792,31.8766,-20.0,131.937,31.7966,-18.044577,4.465936115779257,-3.949547896112305
131.792,31.8766,-20.0,131.998,31.9448,-17.914721,131.837,32.0081,-20.0,4.277312781289986,-2.4687987140065255
133.755,32.6193,-13.729214,133.492,32.6751,-14.960111,133.551,32.5104,-13.483244,-10.794599374127921,38.45765633836851
133.492,32.6751,-14.960111,133.755,32.6193,-13.729214,133.653,32.7646,-15.339046,-12.678495626543599,41.65446680589213
137.182,33.9507,-12.889355,137.377,34.0106,-12.026281,137.24,34.0818,-13.985009,-17.80604755432789,12.96234038467638
133.373,32.1065,-10.989646,133.149,32.0212,-11.104801,133.265,31.9387,-10.0,-1.2381383839149818,16.89872711864578
133.149,32.0212,-11.104801,133.373,32.1065,-10.989646,133.176,32.1805,-12.289743,-1.7047933915315152,19.93777011343191
133.32,33.0476,-18.497246,133.375,33.2127,-20.0,133.222,33.1281,-19.370993,-12.681591902129927,44.33555935112065
133.541,33.0834,-18.427044,133.375,33.2127,-20.0,133.32,33.0476,-18.497246,-13.743711943277884,45.287261319897624
133.134,32.3263,-13.624243,133.354,32.283,-12.433658,133.246,32.4213,-13.91285,-4.897514657138446,30.10996909611289
133.134,32.3263,-13.624243,133.176,32.1805,-12.289743,133.354,32.283,-12.433658,-3.399032828265298,26.22303969265525
133.541,33.0834,-18.427044,133.714,33.0642,-17.528012,133.626,33.1805,-18.855738,-16.269812292088304,46.53290883536548
133.541,33.0834,-18.427044,133.645,32.9201,-16.646874,133.714,33.0642,-17.528012,-15.905405881181917,46.353248749406745
134.106,33.436,-18.762972,134.241,33.5544,-18.87793,134.066,33.5271,-20.0,-18.173197462287813,35.53926662970251
134.106,33.436,-18.762972,134.262,33.4192,-17.202634,134.241,33.5544,-18.87793,-19.708343626799195,35.53388919006994
138.406,35.508,-30.0,138.279,35.4218,-30.0,138.458,35.383,-20.0,-1.4849137734372628,1.6758768505670876
132.339,32.9625,-26.875431,132.305,33.0737,-30.0,132.186,32.9828,-30.0,0.009393672625439109,14.492927059927467
132.183,32.7264,-25.338008,132.1,32.876,-30.0,132.028,32.7548,-30.0,1.0570574317595334,8.739190756179395
138.337,35.2957,-24.954959,138.162,35.326,-30.0,138.278,35.2013,-24.789986,-5.557996790698319,6.066582133208021
136.22,34.0481,-26.634791,136.164,34.1576,-30.0,136.054,34.0577,-30.0,-10.610163125951146,11.920012696261258
138.337,35.2957,-24.954959,138.427,35.2486,-20.0,138.458,35.383,-20.0,-3.81373375417199,4.401979399803016
138.337,35.2957,-24.954959,138.279,35.4218,-30.0,138.162,35.326,-30.0,-4.445655953769467,4.910422131314259
138.279,35.4218,-30.0,138.337,35.2957,-24.954959,138.458,35.383,-20.0,-3.2645765234729316,3.72175198240957
138.278,35.2013,-24.789986,138.427,35.2486,-20.0,138.337,35.2957,-24.954959,-5.233070743095201,5.903661929510889
138.427,35.2486,-20.0,138.278,35.2013,-24.789986,138.404,35.1162,-20.0,-6.221642700537819,6.889391290946237
132.183,32.7264,-25.338008,132.264,32.8619,-25.869312,132.1,32.876,-30.0,0.7945232392766073,11.668678425512063
132.408,32.889,-23.577505,132.339,32.9625,-26.875431,132.264,32.8619,-25.869312,-0.07615797370008437,17.06389605286028
138.114,35.1172,-26.345919,138.043,35.2324,-30.0,137.921,35.1406,-30.0,-10.195990489072138,8.870060923438245
138.114,35.1172,-26.345919,138.051,34.9731,-23.929363,138.237,35.0502,-22.773163,-11.989531934143294,10.625600651119347
135.353,33.8052,-30.0,135.198,33.8453,-30.0,135.22,33.701,-25.659018,-16.804871948287026,6.895046798688595
135.353,33.8052,-30.0,135.418,33.6499,-24.492421,135.515,33.7961,-30.0,-18.54006176455549,8.665265455349378
135.22,33.701,-25.659018,135.418,33.6499,-24.492421,135.353,33.8052,-30.0,-19.249986147347187,8.387446384308205
132.398,32.7547,-20.0,132.522,32.841,-20.0,132.408,32.889,-23.577505,-0.7538039982927547,21.23131833444044
132.264,32.8619,-25.869312,132.398,32.7547,-20.0,132.408,32.889,-23.577505,-0.03976140452203758,17.738138144940308
132.705,33.0712,-23.636914,132.662,32.9099,-20.0,132.794,32.9899,-20.0,-4.549967730854121,31.110011615508306
